           Time             nu             p1             p2           varL             q1             q2
   38600.000000       0.001079      -0.000343      -0.000091      48.061548      -0.144974      -3.171840
   38650.000000       0.001079      -0.000348      -0.000083      48.115684      -0.145221      -3.172011
   38700.000000       0.001079      -0.000352      -0.000076      48.169827      -0.145487      -3.172175
   38750.000000       0.001079      -0.000356      -0.000070      48.223979      -0.145773      -3.172330
   38800.000000       0.001079      -0.000358      -0.000065      48.278137      -0.146075      -3.172474
   38850.000000       0.001079      -0.000360      -0.000060      48.332302      -0.146393      -3.172604
   38900.000000       0.001079      -0.000361      -0.000056      48.386473      -0.146725      -3.172720
   38950.000000       0.001079      -0.000362      -0.000053      48.440648      -0.147069      -3.172819
   39000.000000       0.001079      -0.000362      -0.000051      48.494827      -0.147424      -3.172901
   39050.000000       0.001079      -0.000363      -0.000050      48.549010      -0.147788      -3.172965
   39100.000000       0.001079      -0.000363      -0.000048      48.603196      -0.148159      -3.173009
   39150.000000       0.001079      -0.000363      -0.000048      48.657384      -0.148534      -3.173033
   39200.000000       0.001079      -0.000363      -0.000047      48.711574      -0.148911      -3.173037
   39250.000000       0.001079      -0.000363      -0.000046      48.765764      -0.149289      -3.173020
   39300.000000       0.001079      -0.000363      -0.000045      48.819954      -0.149664      -3.172983
   39350.000000       0.001079      -0.000362      -0.000044      48.874143      -0.150036      -3.172926
   39400.000000       0.001079      -0.000362      -0.000043      48.928330      -0.150401      -3.172849
   39450.000000       0.001079      -0.000362      -0.000041      48.982514      -0.150759      -3.172754
   39500.000000       0.001079      -0.000361      -0.000039      49.036694      -0.151105      -3.172641
   39550.000000       0.001079      -0.000360      -0.000036      49.090870      -0.151440      -3.172511
   39600.000000       0.001079      -0.000358      -0.000032      49.145041      -0.151760      -3.172367
   39650.000000       0.001079      -0.000356      -0.000028      49.199206      -0.152065      -3.172209
   39700.000000       0.001079      -0.000353      -0.000023      49.253364      -0.152353      -3.172040
   39750.000000       0.001079      -0.000350      -0.000017      49.307516      -0.152623      -3.171861
   39800.000000       0.001079      -0.000345      -0.000011      49.361661      -0.152874      -3.171674
   39850.000000       0.001079      -0.000339      -0.000003      49.415798      -0.153105      -3.171481
   39900.000000       0.001079      -0.000332       0.000004      49.469928      -0.153317      -3.171284
   39950.000000       0.001079      -0.000324       0.000012      49.524049      -0.153509      -3.171086
   40000.000000       0.001079      -0.000315       0.000021      49.578163      -0.153681      -3.170887
   40050.000000       0.001079      -0.000304       0.000029      49.632268      -0.153833      -3.170692
   40100.000000       0.001079      -0.000292       0.000038      49.686365      -0.153965      -3.170501
   40150.000000       0.001079      -0.000278       0.000046      49.740455      -0.154078      -3.170317
   40200.000000       0.001079      -0.000264       0.000054      49.794537      -0.154173      -3.170143
   40250.000000       0.001079      -0.000247       0.000062      49.848613      -0.154251      -3.169979
   40300.000000       0.001079      -0.000229       0.000069      49.902683      -0.154313      -3.169828
   40350.000000       0.001079      -0.000210       0.000076      49.956748      -0.154361      -3.169691
   40400.000000       0.001079      -0.000189       0.000082      50.010808      -0.154396      -3.169570
   40450.000000       0.001079      -0.000167       0.000087      50.064865      -0.154420      -3.169467
   40500.000000       0.001079      -0.000143       0.000091      50.118918      -0.154435      -3.169382
   40550.000000       0.001079      -0.000119       0.000094      50.172969      -0.154443      -3.169316
   40600.000000       0.001079      -0.000094       0.000095      50.227017      -0.154446      -3.169272
   40650.000000       0.001079      -0.000070       0.000096      50.281064      -0.154446      -3.169247
   40700.000000       0.001079      -0.000045       0.000095      50.335109      -0.154446      -3.169244
   40750.000000       0.001079      -0.000021       0.000092      50.389154      -0.154448      -3.169261
   40800.000000       0.001079       0.000003       0.000089      50.443200      -0.154454      -3.169299
   40850.000000       0.001079       0.000026       0.000084      50.497248      -0.154466      -3.169356
   40900.000000       0.001079       0.000049       0.000078      50.551299      -0.154486      -3.169431
   40950.000000       0.001079       0.000070       0.000071      50.605353      -0.154516      -3.169524
   41000.000000       0.001079       0.000091       0.000063      50.659412      -0.154558      -3.169634
   41050.000000       0.001079       0.000110       0.000055      50.713476      -0.154614      -3.169759
   41100.000000       0.001079       0.000128       0.000045      50.767546      -0.154686      -3.169898
   41150.000000       0.001079       0.000145       0.000035      50.821622      -0.154774      -3.170049
   41200.000000       0.001079       0.000160       0.000025      50.875705      -0.154880      -3.170210
   41250.000000       0.001079       0.000174       0.000015      50.929795      -0.155005      -3.170379
   41300.000000       0.001079       0.000186       0.000005      50.983892      -0.155151      -3.170554
   41350.000000       0.001079       0.000197      -0.000005      51.037997      -0.155316      -3.170734
   41400.000000       0.001079       0.000206      -0.000014      51.092109      -0.155502      -3.170914
   41450.000000       0.001079       0.000214      -0.000023      51.146229      -0.155709      -3.171095
   41500.000000       0.001079       0.000220      -0.000031      51.200357      -0.155936      -3.171272
   41550.000000       0.001079       0.000225      -0.000039      51.254493      -0.156183      -3.171445
   41600.000000       0.001079       0.000230      -0.000045      51.308637      -0.156450      -3.171610
   41650.000000       0.001079       0.000233      -0.000051      51.362788      -0.156735      -3.171766
   41700.000000       0.001079       0.000235      -0.000057      51.416946      -0.157038      -3.171911
   41750.000000       0.001079       0.000237      -0.000061      51.471110      -0.157357      -3.172043
   41800.000000       0.001079       0.000238      -0.000064      51.525281      -0.157690      -3.172160
   41850.000000       0.001079       0.000239      -0.000067      51.579457      -0.158037      -3.172261
   41900.000000       0.001079       0.000239      -0.000070      51.633638      -0.158395      -3.172345
   41950.000000       0.001079       0.000240      -0.000071      51.687823      -0.158763      -3.172411
   42000.000000       0.001079       0.000240      -0.000073      51.742012      -0.159138      -3.172456
   42050.000000       0.001079       0.000240      -0.000074      51.796204      -0.159519      -3.172482
   42100.000000       0.001079       0.000240      -0.000074      51.850397      -0.159903      -3.172487
   42150.000000       0.001079       0.000239      -0.000075      51.904592      -0.160288      -3.172471
   42200.000000       0.001079       0.000239      -0.000076      51.958787      -0.160671      -3.172435
   42250.000000       0.001079       0.000239      -0.000077      52.012980      -0.161050      -3.172377
   42300.000000       0.001079       0.000239      -0.000078      52.067171      -0.161424      -3.172300
   42350.000000       0.001079       0.000239      -0.000080      52.121359      -0.161789      -3.172204
   42400.000000       0.001079       0.000238      -0.000082      52.175543      -0.162144      -3.172089
   42450.000000       0.001079       0.000237      -0.000085      52.229724      -0.162488      -3.171958
